Date,Tournament,Series,Surface,Round,Winner,Loser,Winner_Rank,Loser_Rank
2012-08-31,USOpen,GrandSlam,Hard,1stRound,FerrerD.,AndersonK.,5,34
2012-08-31,USOpen,GrandSlam,Hard,1stRound,TipsarevicJ.,RufinG.,9,129
2012-08-31,USOpen,GrandSlam,Hard,1stRound,ZemljaG.,MelloR.,99,167
2012-08-31,USOpen,GrandSlam,Hard,1stRound,MayerL.,KubotL.,63,79
2012-08-31,USOpen,GrandSlam,Hard,1stRound,BakerB.,HajekJ.,70,92
2012-08-31,USOpen,GrandSlam,Hard,1stRound,PaireB.,DimitrovG.,49,58
2012-08-31,USOpen,GrandSlam,Hard,1stRound,HewittL.,KamkeT.,125,90
2012-08-31,USOpen,GrandSlam,Hard,1stRound,IsnerJ.,MalisseX.,10,57
2012-08-31,USOpen,GrandSlam,Hard,1stRound,NieminenJ.,KukushkinM.,42,65
2012-08-31,USOpen,GrandSlam,Hard,1stRound,GulbisE.,HaasT.,145,21
2012-08-31,USOpen,GrandSlam,Hard,1stRound,GasquetR.,MontanesA.,14,111
2012-08-31,USOpen,GrandSlam,Hard,1stRound,DelPotroJ.M.,SerraF.,8,116
2012-08-31,USOpen,GrandSlam,Hard,1stRound,JohnsonS.,RamR.,245,95
2012-08-31,USOpen,GrandSlam,Hard,1stRound,RobredoT.,SeppiA.,178,27
2012-08-31,USOpen,GrandSlam,Hard,1stRound,KohlschreiberP.,LlodraM.,20,101
2012-08-31,USOpen,GrandSlam,Hard,1stRound,KlahnB.,MelzerJ.,489,36
2012-08-31,USOpen,GrandSlam,Hard,1stRound,HarrisonR.,BeckerB.,61,85
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,MurrayA.,DodigI.,4,118
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,AlmagroN.,PetzschnerP.,12,106
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,NishikoriK.,SmyczekT.,18,179
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,LopezF.,AndujarP.,31,37
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,KlizanM.,TsongaJ.W.,52,6
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,FishM.,DavydenkoN.,25,47
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,SockJ.,CipollaF.,243,87
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,CilicM.,BrandsD.,13,123
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,VerdascoF.,RamosA.,26,50
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,ChardyJ.,EbdenM.,32,71
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,RaonicM.,MathieuP.H.,16,128
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,QuerreyS.,RamirezHidalgoR.,28,50
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,BerdychT.,ZoppJ.,7,80
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,SimonG.,WangJ.,17,182
2012-09-01,USOpen,GrandSlam,Hard,2ndRound,BlakeJ.,GranollersM.,114,24
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,FedererR.,PhauB.,1,83
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,JohnsonS.,GulbisE.,245,145
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,FerrerD.,SijslingI.,5,78
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,MayerL.,RobredoT.,63,178
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,GasquetR.,KlahnB.,14,489
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,HewittL.,MullerG.,125,53
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,DjokovicN.,DutraSilvaR.,2,112
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,DelPotroJ.M.,HarrisonR.,8,61
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,WawrinkaS.,DarcisS.,19,74
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,DolgopolovO.,BaghdatisM.,15,39
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,IsnerJ.,NieminenJ.,10,42
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,TipsarevicJ.,BakerB.,9,70
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,FogniniF.,GarciaLopezG.,59,68
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,ZemljaG.,StebeC.M.,99,97
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,BenneteauJ.,NovikovD.,35,1098
2012-09-02,USOpen,GrandSlam,Hard,2ndRound,KohlschreiberP.,PaireB.,20,49
2012-09-03,USOpen,GrandSlam,Hard,2ndRound,RoddickA.,TomicB.,22,43
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,AlmagroN.,SockJ.,12,243
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,CilicM.,NishikoriK.,13,18
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,KlizanM.,ChardyJ.,52,32
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,MurrayA.,LopezF.,4,31
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,FedererR.,VerdascoF.,1,26
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,RaonicM.,BlakeJ.,16,114
2012-09-03,USOpen,GrandSlam,Hard,3rdRound,BerdychT.,QuerreyS.,7,28
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,FishM.,SimonG.,25,17
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,FerrerD.,HewittL.,5,125
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,DjokovicN.,BenneteauJ.,2,35
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,DelPotroJ.M.,MayerL.,8,63
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,RoddickA.,FogniniF.,22,59
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,WawrinkaS.,DolgopolovO.,19,15
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,TipsarevicJ.,ZemljaG.,9,99
2012-09-04,USOpen,GrandSlam,Hard,3rdRound,GasquetR.,JohnsonS.,14,245
2012-09-05,USOpen,GrandSlam,Hard,3rdRound,KohlschreiberP.,IsnerJ.,20,10
2012-09-05,USOpen,GrandSlam,Hard,4thRound,BerdychT.,AlmagroN.,7,12
2012-09-05,USOpen,GrandSlam,Hard,4thRound,FedererR.,FishM.,1,25
2012-09-05,USOpen,GrandSlam,Hard,4thRound,CilicM.,KlizanM.,13,52
2012-09-06,USOpen,GrandSlam,Hard,4thRound,MurrayA.,RaonicM.,4,16
2012-09-06,USOpen,GrandSlam,Hard,4thRound,FerrerD.,GasquetR.,5,14
2012-09-07,USOpen,GrandSlam,Hard,4thRound,TipsarevicJ.,KohlschreiberP.,9,20
2012-09-07,USOpen,GrandSlam,Hard,4thRound,DjokovicN.,WawrinkaS.,2,19
2012-09-07,USOpen,GrandSlam,Hard,4thRound,DelPotroJ.M.,RoddickA.,8,22
2012-09-07,USOpen,GrandSlam,Hard,Quarterfinals,MurrayA.,CilicM.,4,13
2012-09-08,USOpen,GrandSlam,Hard,Quarterfinals,BerdychT.,FedererR.,7,1
2012-09-08,USOpen,GrandSlam,Hard,Quarterfinals,FerrerD.,TipsarevicJ.,5,9
2012-09-09,USOpen,GrandSlam,Hard,Quarterfinals,DjokovicN.,DelPotroJ.M.,2,8
2012-09-10,USOpen,GrandSlam,Hard,Semifinals,MurrayA.,BerdychT.,4,7
2012-09-11,USOpen,GrandSlam,Hard,Semifinals,DjokovicN.,FerrerD.,2,5
2012-09-12,USOpen,GrandSlam,Hard,TheFinal,MurrayA.,DjokovicN.,4,2
2012-09-19,OpendeMoselle,ATP250,Hard,1stRound,BlakeJ.,OlivettiA.,107,213
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,KarlovicI.,DeSchepperK.,90,211
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,ReixC.,RogerVasselinE.,502,117
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,DavydenkoN.,ZverevM.,48,185
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,MillotV.,SijslingI.,222,82
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,PaireB.,MalisseX.,51,58
2012-09-20,OpendeMoselle,ATP250,Hard,1stRound,MonfilsG.,RochusO.,44,100
2012-09-21,OpendeMoselle,ATP250,Hard,1stRound,BerrerM.,HajekJ.,123,94
2012-09-21,OpendeMoselle,ATP250,Hard,1stRound,SeppiA.,DodigI.,28,112
2012-09-21,OpendeMoselle,ATP250,Hard,1stRound,LevineJ.,StebeC.M.,78,131
2012-09-21,OpendeMoselle,ATP250,Hard,1stRound,MullerG.,MathieuP.H.,66,99
2012-09-21,OpendeMoselle,ATP250,Hard,1stRound,MahutN.,BrandsD.,65,108
2012-09-21,OpendeMoselle,ATP250,Hard,2ndRound,MayerF.,BlakeJ.,25,107
2012-09-21,OpendeMoselle,ATP250,Hard,2ndRound,TsongaJ.W.,ReixC.,7,502
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,GranollersM.,KarlovicI.,24,90
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,LevineJ.,BerrerM.,78,123
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,SeppiA.,MillotV.,28,222
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,DavydenkoN.,MullerG.,48,66
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,MonfilsG.,MahutN.,44,65
2012-09-22,OpendeMoselle,ATP250,Hard,2ndRound,KohlschreiberP.,PaireB.,18,51
2012-09-23,OpendeMoselle,ATP250,Hard,Quarterfinals,SeppiA.,MayerF.,28,25
2012-09-23,OpendeMoselle,ATP250,Hard,Quarterfinals,MonfilsG.,KohlschreiberP.,44,18
2012-09-23,OpendeMoselle,ATP250,Hard,Quarterfinals,TsongaJ.W.,LevineJ.,7,78
2012-09-23,OpendeMoselle,ATP250,Hard,Quarterfinals,DavydenkoN.,KarlovicI.,48,90
2012-09-24,OpendeMoselle,ATP250,Hard,Semifinals,SeppiA.,MonfilsG.,28,44
2012-09-24,OpendeMoselle,ATP250,Hard,Semifinals,TsongaJ.W.,DavydenkoN.,7,48
2012-09-25,OpendeMoselle,ATP250,Hard,TheFinal,TsongaJ.W.,SeppiA.,7,28
2012-09-19,St.PetersburgOpen,ATP250,Hard,1stRound,CipollaF.,VasilevskiA.,81,785
2012-09-19,St.PetersburgOpen,ATP250,Hard,1stRound,GarciaLopezG.,DonskoyE.,68,121
2012-09-19,St.PetersburgOpen,ATP250,Hard,1stRound,RamR.,BachingerM.,98,111
2012-09-20,St.PetersburgOpen,ATP250,Hard,1stRound,BautistaR.,LuY.H.,87,64
2012-09-20,St.PetersburgOpen,ATP250,Hard,1stRound,GimenoTraverD.,SerraF.,93,115
2012-09-20,St.PetersburgOpen,ATP250,Hard,1stRound,ZemljaG.,LackoL.,69,57
2012-09-20,St.PetersburgOpen,ATP250,Hard,1stRound,YouzhnyM.,PospisilV.,29,120
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,BolelliS.,ZeballosH.,79,119
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,KubotL.,IstominD.,76,38
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,ZoppJ.,KumantsovA.,77,347
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,BerankisR.,PetzschnerP.,89,103
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,FogniniF.,KamkeT.,53,71
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,LorenziP.,BetovS.,70,514
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,KlizanM.,ElginM.,45,639
2012-09-21,St.PetersburgOpen,ATP250,Hard,1stRound,GabashviliT.,FidirkoN.,160,934
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,FogniniF.,StakhovskyS.,53,95
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,CipollaF.,ZemljaG.,81,69
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,BerankisR.,ZoppJ.,89,77
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,GimenoTraverD.,KubotL.,93,76
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,BautistaR.,GabashviliT.,87,160
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,KlizanM.,BolelliS.,45,79
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,YouzhnyM.,RamR.,29,98
2012-09-22,St.PetersburgOpen,ATP250,Hard,2ndRound,GarciaLopezG.,LorenziP.,68,70
2012-09-23,St.PetersburgOpen,ATP250,Hard,Quarterfinals,GimenoTraverD.,CipollaF.,93,81
2012-09-23,St.PetersburgOpen,ATP250,Hard,Quarterfinals,FogniniF.,BautistaR.,53,87
2012-09-23,St.PetersburgOpen,ATP250,Hard,Quarterfinals,YouzhnyM.,GarciaLopezG.,29,68
2012-09-23,St.PetersburgOpen,ATP250,Hard,Quarterfinals,KlizanM.,BerankisR.,45,89
2012-09-24,St.PetersburgOpen,ATP250,Hard,Semifinals,FogniniF.,GimenoTraverD.,53,93
2012-09-24,St.PetersburgOpen,ATP250,Hard,Semifinals,KlizanM.,YouzhnyM.,45,29
2012-09-25,St.PetersburgOpen,ATP250,Hard,TheFinal,KlizanM.,FogniniF.,45,53
2012-09-26,ThailandOpen,ATP250,Hard,1stRound,PetzschnerP.,SiriluethaiwattanaP.,107,1194
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,TroickiV.,StakhovskyS.,31,96
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,SelaD.,ChiudinelliM.,106,140
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,NieminenJ.,SugitaY.,38,142
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,VerdascoF.,ItoT.,23,67
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,MoriyaH.,HaaseR.,204,50
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,YoungD.,LuY.H.,124,65
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,TomicB.,GarciaLopezG.,41,63
2012-09-27,ThailandOpen,ATP250,Hard,1stRound,DimitrovG.,YangT.H.,56,249
2012-09-28,ThailandOpen,ATP250,Hard,1stRound,KarlovicI.,MatosevicM.,80,57
2012-09-28,ThailandOpen,ATP250,Hard,1stRound,SoedaG.,UdomchokeD.,52,145
2012-09-28,ThailandOpen,ATP250,Hard,1stRound,MonfilsG.,AndersonK.,45,35
2012-09-28,ThailandOpen,ATP250,Hard,2ndRound,TipsarevicJ.,MoriyaH.,9,204
2012-09-28,ThailandOpen,ATP250,Hard,2ndRound,NieminenJ.,PetzschnerP.,38,107
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,TomicB.,SelaD.,41,106
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,SimonG.,SoedaG.,19,52
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,MonfilsG.,TroickiV.,45,31
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,VerdascoF.,YoungD.,23,124
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,RaonicM.,KarlovicI.,15,80
2012-09-29,ThailandOpen,ATP250,Hard,2ndRound,GasquetR.,DimitrovG.,14,56
2012-09-30,ThailandOpen,ATP250,Hard,Quarterfinals,SimonG.,MonfilsG.,19,45
2012-09-30,ThailandOpen,ATP250,Hard,Quarterfinals,TipsarevicJ.,VerdascoF.,9,23
2012-09-30,ThailandOpen,ATP250,Hard,Quarterfinals,GasquetR.,TomicB.,14,41
2012-09-30,ThailandOpen,ATP250,Hard,Quarterfinals,NieminenJ.,RaonicM.,38,15
2012-10-01,ThailandOpen,ATP250,Hard,Semifinals,SimonG.,TipsarevicJ.,19,9
2012-10-01,ThailandOpen,ATP250,Hard,Semifinals,GasquetR.,NieminenJ.,14,38
2012-10-02,ThailandOpen,ATP250,Hard,TheFinal,GasquetR.,SimonG.,14,19
2012-09-26,MalaysianOpen,ATP250,Hard,1stRound,SijslingI.,DeenHeshaamA.,97,1557
2012-09-26,MalaysianOpen,ATP250,Hard,1stRound,WangJ.,GhedinR.,151,277
2012-09-26,MalaysianOpen,ATP250,Hard,1stRound,PospisilV.,MelzerJ.,122,37
2012-09-26,MalaysianOpen,ATP250,Hard,1stRound,YaniM.,BakerB.,238,60
2012-09-27,MalaysianOpen,ATP250,Hard,1stRound,RamosA.,KnowleJ.,48,NA
2012-09-27,MalaysianOpen,ATP250,Hard,1stRound,EbdenM.,DavydenkoP.,64,1066
2012-09-27,MalaysianOpen,ATP250,Hard,1stRound,BenneteauJ.,BerlocqC.,34,49
2012-09-28,MalaysianOpen,ATP250,Hard,1stRound,FallaA.,RamR.,61,93
2012-09-28,MalaysianOpen,ATP250,Hard,1stRound,BogomolovA.,InglotD.,90,NA
2012-09-28,MalaysianOpen,ATP250,Hard,1stRound,IstominD.,AndujarP.,46,42
2012-09-28,MalaysianOpen,ATP250,Hard,1stRound,DavydenkoN.,SinghS.,44,373
2012-09-28,MalaysianOpen,ATP250,Hard,1stRound,LopezF.,LackoL.,32,66
2012-09-28,MalaysianOpen,ATP250,Hard,2ndRound,PospisilV.,YaniM.,122,238
2012-09-28,MalaysianOpen,ATP250,Hard,2ndRound,BenneteauJ.,EbdenM.,34,64
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,MonacoJ.,WangJ.,11,151
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,DavydenkoN.,IstominD.,44,46
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,SijslingI.,LopezF.,97,32
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,FallaA.,DolgopolovO.,61,169
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,NishikoriK.,RamosA.,17,48
2012-09-29,MalaysianOpen,ATP250,Hard,2ndRound,FerrerD.,BogomolovA.,5,90
2012-09-30,MalaysianOpen,ATP250,Hard,Quarterfinals,MonacoJ.,PospisilV.,11,122
2012-09-30,MalaysianOpen,ATP250,Hard,Quarterfinals,NishikoriK.,DavydenkoN.,17,44
2012-09-30,MalaysianOpen,ATP250,Hard,Quarterfinals,BenneteauJ.,FallaA.,34,61
2012-09-30,MalaysianOpen,ATP250,Hard,Quarterfinals,FerrerD.,SijslingI.,5,97
2012-10-01,MalaysianOpen,ATP250,Hard,Semifinals,MonacoJ.,NishikoriK.,11,17
2012-10-01,MalaysianOpen,ATP250,Hard,Semifinals,BenneteauJ.,FerrerD.,34,5
2012-10-02,MalaysianOpen,ATP250,Hard,TheFinal,MonacoJ.,BenneteauJ.,11,34
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,CopilM.,CilicM.,221,13
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,ZhangZ.,WuD.,165,176
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,MayerF.,FogniniF.,29,47
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,BerlocqC.,MatosevicM.,50,58
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,DolgopolovO.,GarciaLopezG.,20,63
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,QuerreyS.,VerdascoF.,26,23
2012-10-03,ChinaOpen,ATP500,Hard,1stRound,AndersonK.,BakerB.,36,62
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,YouzhnyM.,HaasT.,28,21
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,MelzerJ.,AndujarP.,37,41
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,DavydenkoN.,BogomolovA.,43,92
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,SeppiA.,BenneteauJ.,25,33
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,TsongaJ.W.,IstominD.,7,45
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,DjokovicN.,BerrerM.,2,123
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,GasquetR.,EbdenM.,14,61
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,LopezF.,HarrisonR.,30,54
2012-10-04,ChinaOpen,ATP500,Hard,1stRound,LuY.H.,FerrerD.,64,5
2012-10-05,ChinaOpen,ATP500,Hard,2ndRound,MelzerJ.,DolgopolovO.,37,20
2012-10-05,ChinaOpen,ATP500,Hard,2ndRound,MayerF.,CopilM.,29,221
2012-10-05,ChinaOpen,ATP500,Hard,2ndRound,DjokovicN.,BerlocqC.,2,50
2012-10-05,ChinaOpen,ATP500,Hard,2ndRound,TsongaJ.W.,DavydenkoN.,7,43
2012-10-06,ChinaOpen,ATP500,Hard,2ndRound,YouzhnyM.,AndersonK.,28,36
2012-10-06,ChinaOpen,ATP500,Hard,2ndRound,ZhangZ.,GasquetR.,165,14
2012-10-06,ChinaOpen,ATP500,Hard,2ndRound,LopezF.,LuY.H.,30,64
2012-10-06,ChinaOpen,ATP500,Hard,2ndRound,QuerreyS.,SeppiA.,26,25
2012-10-07,ChinaOpen,ATP500,Hard,Quarterfinals,MayerF.,ZhangZ.,29,165
2012-10-07,ChinaOpen,ATP500,Hard,Quarterfinals,TsongaJ.W.,YouzhnyM.,7,28
2012-10-07,ChinaOpen,ATP500,Hard,Quarterfinals,LopezF.,QuerreyS.,30,26
2012-10-07,ChinaOpen,ATP500,Hard,Quarterfinals,DjokovicN.,MelzerJ.,2,37
2012-10-08,ChinaOpen,ATP500,Hard,Semifinals,TsongaJ.W.,LopezF.,7,30
2012-10-08,ChinaOpen,ATP500,Hard,Semifinals,DjokovicN.,MayerF.,2,29
2012-10-09,ChinaOpen,ATP500,Hard,TheFinal,DjokovicN.,TsongaJ.W.,2,7
2012-10-03,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,LackoL.,RamosA.,65,49
2012-10-03,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,BerdychT.,PaireB.,6,52
2012-10-03,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,WawrinkaS.,MoriyaH.,16,184
2012-10-03,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,TroickiV.,HaaseR.,32,51
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,RobredoT.,NieminenJ.,125,35
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,RaonicM.,StepanekR.,15,38
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,ChardyJ.,SugitaY.,31,139
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,NishikoriK.,SoedaG.,17,55
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,TursunovD.,TomicB.,117,39
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,FallaA.,BellucciT.,57,40
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,MurrayA.,KarlovicI.,3,79
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,BaghdatisM.,StakhovskyS.,46,95
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,ItoT.,AlmagroN.,66,12
2012-10-04,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,ChiudinelliM.,KlizanM.,143,34
2012-10-05,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,MonacoJ.,DimitrovG.,10,60
2012-10-05,RakutenJapanOpenTennisChampionships,ATP500,Hard,1stRound,TipsarevicJ.,SimonG.,9,18
2012-10-05,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,WawrinkaS.,ChardyJ.,16,31
2012-10-05,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,MurrayA.,LackoL.,3,65
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,TipsarevicJ.,ChiudinelliM.,9,143
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,RaonicM.,TroickiV.,15,32
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,BerdychT.,FallaA.,6,57
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,BaghdatisM.,MonacoJ.,46,10
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,NishikoriK.,RobredoT.,17,125
2012-10-06,RakutenJapanOpenTennisChampionships,ATP500,Hard,2ndRound,TursunovD.,ItoT.,117,66
2012-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,RaonicM.,TipsarevicJ.,15,9
2012-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,MurrayA.,WawrinkaS.,3,16
2012-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,BaghdatisM.,TursunovD.,46,117
2012-10-07,RakutenJapanOpenTennisChampionships,ATP500,Hard,Quarterfinals,NishikoriK.,BerdychT.,17,6
2012-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,Semifinals,RaonicM.,MurrayA.,15,3
2012-10-08,RakutenJapanOpenTennisChampionships,ATP500,Hard,Semifinals,NishikoriK.,BaghdatisM.,17,46
2012-10-09,RakutenJapanOpenTennisChampionships,ATP500,Hard,TheFinal,NishikoriK.,RaonicM.,17,15
2012-10-09,ShanghaiMasters,Masters1000,Hard,1stRound,VerdascoF.,SoedaG.,23,55
2012-10-09,ShanghaiMasters,Masters1000,Hard,1stRound,KohlschreiberP.,HarrisonR.,19,54
2012-10-09,ShanghaiMasters,Masters1000,Hard,1stRound,KlizanM.,BellucciT.,34,39
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,PaireB.,PetzschnerP.,52,100
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,DimitrovG.,AndujarP.,56,40
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,QuerreyS.,LiZ.,22,380
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,RobredoT.,BogomolovA.,116,94
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,CilicM.,KubotL.,16,72
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,AndersonK.,NieminenJ.,38,37
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,SeppiA.,BerrerM.,26,119
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,GasquetR.,BakerB.,13,61
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,DolgopolovO.,ChardyJ.,20,31
2012-10-10,ShanghaiMasters,Masters1000,Hard,1stRound,HaasT.,AlmagroN.,21,11
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,WawrinkaS.,RamosA.,17,46
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,MayerF.,TomicB.,25,43
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,IstominD.,BerlocqC.,44,49
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,NishikoriK.,WuD.,15,179
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,TroickiV.,YouzhnyM.,32,30
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,LopezF.,FallaA.,29,53
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,SimonG.,MelzerJ.,18,35
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,RaonicM.,MatosevicM.,14,60
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,BaghdatisM.,FogniniF.,36,45
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,LuY.H.,ZhangZ.,62,154
2012-10-11,ShanghaiMasters,Masters1000,Hard,1stRound,StepanekR.,HewittL.,41,105
